coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Nov 18 23:34:00 +0000 2020,,,,3,1329206251922845699,,,,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","According to the msm, covid-19 has officially run amok. Can I get the single shot vaccine now please? 8m in the high risk category.",https://twitter.com/handeone/status/1329206251922845699,Wed Apr 21 21:41:49 +0000 2010,135635904,false,🏳️‍🌈🏳️‍🌈Corporate Professional loving Tampa bay.  Avid Swimmer and a major 🐕‍🦺 dad. Opinions and potential insults are mine and not that of my employer.,71811,5798,2352,61,"Florida, USA",Swimmer 🏊‍♂️ 🏳️‍🌈,handeone,139487,,,false
,Mon Nov 09 12:03:05 +0000 2020,,,,1,1325770883986718720,ShinAsayama,1325770880639660034,1607557356,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines will probably end COVID19 pandemic at some point in the future but we don't have a vaccine for inequality. Technology alone cannot fix societal illness.

If borrowed @GretaThunberg's phrase, we cannot solve the inequality without treating it as a crisis.

END
14/14",https://twitter.com/ShinAsayama/status/1325770883986718720,Sat Jul 20 06:14:20 +0000 2013,1607557356,false,I'm not a geographer but I'd like to think like geographers. Ambivalence & ambiguity is my intellectual gravity. A researcher @NIES_JP. Views my own.,1998,276,534,2,"Tokyo, Japan",Shin Asayama,ShinAsayama,1061,,https://researchmap.jp/shinichiro.asayama/?lang=en,false
,Mon Nov 09 18:08:17 +0000 2020,,,http://twitchy.com https://twitchy.com/dougp-3137/2020/11/09/there-it-is-andrew-cuomo-explains-why-its-bad-news-that-a-covid-19-vaccine-might-be-available-soon/,1,1325862789638971392,,,,en,,false,,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",THERE it is! Andrew Cuomo explains why it’s ‘bad news’ that a Covid-19 vaccine might be available soon – https://t.co/tyqDf385Rn https://t.co/3OZQYoKkPo,https://twitter.com/Holly2360/status/1325862789638971392,Sat Dec 11 03:22:09 +0000 2010,225253030,false,"Just a senior who's lived a lot, seen a lot & wants America to be Great Again....the Way I remember it! Trump follower 40+ yrs. live near NYC. #MAGA #KAG",341454,4590,4424,6,,Holly,Holly2360,215122,,,false
,Mon Nov 09 20:02:18 +0000 2020,COVID19 vaccine,,https://twitter.com/pfizer/status/1325767629890592771,0,1325891485863079937,,,,en,,false,1325767629890592771,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Finally a good news to here about #COVID19 #vaccine .
@pfizer vaccine will finally give us something to depend upon.😀
Hope after few top countries INDIA will be on the list to have those vaccines. Waiting for this remedy to hit India soon.🤞🤞🤞 https://t.co/FHnyPuJUU6",https://twitter.com/akash_palvalsa/status/1325891485863079937,Mon Apr 06 12:39:57 +0000 2020,1247141938051952640,false,Freedom is always fun.,237,4,42,0,India,Akash Palvalsa,akash_palvalsa,28,,,false
,Tue Nov 10 12:57:20 +0000 2020,,,,0,1326146926081945601,drdavidsamadi,1326111735317753856,25816369,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drdavidsamadi This isn’t about COVID-19. COVID-19 was the push needed to get genetic-based vaccines among the population, to advance this unknown science of nanoparticles in the human body. We are the guinea pigs essentially.",https://twitter.com/PinkRoseHeathen/status/1326146926081945601,Sun Sep 13 03:24:06 +0000 2020,1304984029863829505,false,Rural girl living rural life. Homeschool mom. Peaceful parent. Pink & rose loving heathen witch. American patriot.,3622,22,214,0,,Marie,PinkRoseHeathen,1537,,,false
,Sun Nov 29 15:58:03 +0000 2020,COVID19 MarkLevin TheGreatOne,,,0,1333077776119820289,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Regarding the #COVID19 vaccine, President @realDonaldTrump said on @MariaBartiromo: “#MarkLevin said it very well last night.” #TheGreatOne
Cc: @marklevinshow",https://twitter.com/pattyjones5129/status/1333077776119820289,Sat Jun 02 13:30:14 +0000 2012,597415474,false,"⚠️If government regulates and subsidizes you, if dependence is your job and obligation is your salary, you are not free. Psalms 111:7 #TrumpWon #BackTheBlue",34353,660,3074,9,USA,PATTY JONES 🇺🇸 PRO-LIFE *NEWS ISN’T TRUTH!,pattyjones5129,27896,,,false
,Tue Nov 10 19:09:41 +0000 2020,,,https://flip.it/E9cD6n,0,1326240630641668096,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pfizer has even more good news today about its coronavirus vaccine

https://t.co/33w7vOFhJk",https://twitter.com/theOldTexasGuy/status/1326240630641668096,Thu Jun 11 00:13:33 +0000 2020,1270871605397372928,false,Fully vaxxed (Pfizer) and boosted. Still masked.,42405,298,935,0,,OldTexasGuy vaxxxed and masked,theOldTexasGuy,11401,,,false
,Thu Dec 03 10:49:53 +0000 2020,,,https://news.sky.com/story/covid-news-live-8211-latest-uk-updates-on-vaccine-rollout-tiers-coronavirus-rules-and-daily-cases-and-deaths-12149698?inApp=true,0,1334449773634613250,,,,en,,false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",COVID news live – latest UK updates: ‘The UK did not do it as carefully’ - Dr Anthony Fauci criticises Pfizer vaccine approval | UK News | Sky News https://t.co/3u92M2pEJQ,https://twitter.com/RKOgeneral/status/1334449773634613250,Mon Mar 11 03:43:09 +0000 2019,1104950862819065856,false,ᴀ ʀʏᴀɴ ᴋ ᴏʟsᴇɴ ᴄᴏᴍᴘᴀɴʏ,314,1,8,0,"Baltimore, MD",ʀᴋᴏ ɢᴇɴᴇʀᴀʟ,RKOgeneral,483,,,false
,Mon Nov 09 20:26:24 +0000 2020,HIV SRHR cabotegravir PrEP HealthForAll,,,2,1325897550377922565,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good news today: not only the  coronavirus vaccine developed by Pfizer and BioNTech but also exciting developments in extending HIV prevention options for women. #HIV #SRHR #cabotegravir #PrEP #HealthForAll,https://twitter.com/SazEHyde/status/1325897550377922565,Tue Mar 20 14:16:19 +0000 2012,531366924,false,"Global health advocacy & communications consultant. Sexual & reproductive health & rights, HIV, gender equality & mental health. Feminist, activist, linguist.",26642,1993,1105,44,"Brighton, England",Sarah Hyde,SazEHyde,9944,,http://sarahhydeconsultancy.com,false
,Thu Dec 03 14:37:02 +0000 2020,,,https://twitter.com/i/events/1334491764825067520,0,1334506938055467009,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Want us to trust you and the vaccine? Have cameras follow u every day up until after you get the second dose we can make sure it actually safe. 
""Obama, Bush and Clinton say they will take the COVID-19 vaccine publicly to gain public trust""  https://t.co/29RkRRq5YR",https://twitter.com/AngiemWhite79/status/1334506938055467009,Fri Jan 18 23:27:24 +0000 2019,1086404719243857920,false,"I am a Bi-Sexual Republican, but I'm also here for the ratio.",5058,89,123,0,,"I am a Free American, not sorry.",AngiemWhite79,13444,,,false
,Tue Nov 24 17:20:15 +0000 2020,,,https://twitter.com/RSCPryce/status/1331243664845254656,1,1331286523417858048,,,,en,,false,1331243664845254656,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",An amazing Alliance coming together to support countries in COVID19 vaccine delivery https://t.co/WUllvH0jvG,https://twitter.com/RVBHaiti/status/1331286523417858048,Thu Mar 18 01:17:27 +0000 2010,124030765,false,working to improve child health. advocate of #reacheverychild #healthequity #urbanhealth. currently a dphil student at oxford u.,433,473,748,8,"Oxford, U.K.",Rachel Belt,RVBHaiti,858,,,false
,Sun Nov 22 00:13:55 +0000 2020,,,https://twitter.com/thehill/status/1330267003320406019,0,1330303459346747394,,,,en,,false,1330267003320406019,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yeah, I'm willing to get this vaccine at some point once its been thoroughly tested but not if it is called ""the Trump"" https://t.co/SZRUcS0oXE",https://twitter.com/LexiLove1312/status/1330303459346747394,Thu Apr 24 05:11:20 +0000 2014,2460822913,false,Blogger & romance book junkie! #Librarian #BookLover 📚📚 #BidenHarris2020,34113,163,410,5,"Castle Rock, CO",Lexi,LexiLove1312,7209,,,false
,Thu Dec 03 16:31:50 +0000 2020,,,https://cnn.it/2JzMXGe https://twitter.com/CNN/status/1334494592482283520,0,1334535828283027458,,,,en,,false,1334494592482283520,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here’s the card you’ll get when you eventually get the Covid-19 vaccine.

Everyone will get a card ""they can put in their wallet that will tell them what they had and when their next dose is due,"" says Dr. Kelly Moore of the Immunization Action Coalition. https://t.co/WpWBBCl4FR https://t.co/QT4qs0VHBt",https://twitter.com/jucalvar/status/1334535828283027458,Thu Jan 28 02:23:39 +0000 2010,109133752,false,"Never say I can't, just do it. I am against injustices. First, the human being.",76,952,3152,1,,Julio Cardozo,jucalvar,4140,,,false
,Tue Nov 10 18:41:03 +0000 2020,,,,1,1326233426643464192,,,,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NPR is doing a piece right now about the new coronavirus vaccine and they just asked listeners to call in and let them know if they would take the vaccine 
.
Who the fuck is out there thinking about not taking the vaccine???",https://twitter.com/Japtain_America/status/1326233426643464192,Sun Jun 14 03:14:59 +0000 2009,47021897,false,"Social Justice Warfighter, Bartender Intraordinaire, Dungeon Master.  Amateur Shitposter.
Leftist Veteran.
Personal Trainer.
頑張り屋で真面目くん
He/Him
💖💜💙
🇯🇵🇺🇲",49989,474,883,8,,Live Action Bolin 🎄⛄🎅,Japtain_America,72771,,,false
,Thu Nov 19 00:01:19 +0000 2020,,,https://twitter.com/AP/status/1329032914420584448,1,1329213124969435145,,,,en,"Columbus, OH",false,1329032914420584448,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Much-needed good news all week on the COVID vaccine front. https://t.co/QYR4THX8H2,https://twitter.com/taylor_ashbrook/status/1329213124969435145,Sat Aug 22 18:40:12 +0000 2009,67952400,false,"former sports reporter turned trans rights advocate • I tweet about politics, sports, anime and dogs • proud trans queer woman • dog mom • she/her",132635,1042,701,28,"Columbus, OH",Taylor Ashbrook 🏳️‍⚧️,taylor_ashbrook,80277,,http://instagram.com/taylorashbrook614,false
,Mon Nov 09 12:11:35 +0000 2020,,,https://twitter.com/itvnews/status/1325771193123803138,4,1325773027049676801,,,,en,,false,1325771193123803138,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deadliest virus of our time, taken less than a year for a vaccine 😂 I’ll give that a miss and take my chances https://t.co/DJXUTW5Z9Y",https://twitter.com/kalethoma/status/1325773027049676801,Sat Nov 12 15:42:23 +0000 2011,410794911,false,🔴⚫️⚪️,1858,177,303,2,,Kale,kalethoma,4154,,,false
,Mon Nov 09 08:09:25 +0000 2020,NoVax BillGatesBioTerrorist,,https://twitter.com/VolvoMan17/status/1325699971807645697,0,1325712082671702016,,,,en,,false,1325699971807645697,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","They pre-released  (prepared us) information that a vaccine for COVID19 would not be 100% safe on Thursday or Friday last week.

Why the fuck would anyone risk taking a vaccine when the actual bug is 99.7% non-fatal?

Therefore #NoVax ever.

#BillGatesBioTerrorist https://t.co/yVsW2FbOXE",https://twitter.com/EnglishLionhea1/status/1325712082671702016,Tue Sep 29 06:56:14 +0000 2020,1310835699814477824,false,"I am a living man Norman Willitts under Common law.
Proud #Refusenik
No DM
Go fuck yourself #Snowflakes and #Libtards
#CorruptMSM 
🌸#Freedom
#MUFC",103359,3127,4994,4,Blackpool England,#Refusenik🌸Irresponsible English Lionheart,EnglishLionhea1,105729,,,false
,Tue Nov 10 05:22:44 +0000 2020,,,,0,1326032523001016321,,,,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Covid19 vaccine find!
Not sure, why the med must be keep in special storage?
So people's must follow the vaccine to bosted the economy of USA and Europe!
I personal don't take it.
Smell propaganda",https://twitter.com/Mukalayi3/status/1326032523001016321,Sat Oct 17 13:19:16 +0000 2020,1317455023496900609,false,love human,22,3,34,0,,Mukalayi,Mukalayi3,422,,,false
,Fri Nov 13 17:05:42 +0000 2020,,,https://www.lifesitenews.com/news/cdc-to-track-coronavirus-vaccine-recipients-through-smartphone-app-daily-text-messages?utm_source=LifeSiteNews.com,0,1327296592886501377,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CDC to track coronavirus vaccine recipients through smartphone app, daily text messages | News | LifeSite https://t.co/FIOFnAV7lG",https://twitter.com/RosieT56412497/status/1327296592886501377,Mon Jun 01 17:30:07 +0000 2020,1267508655961841671,false,,7,8,197,0,,Rosie T,RosieT56412497,81,,,false
,Wed Nov 18 13:34:57 +0000 2020,,,https://twitter.com/TODAYshow/status/1329033830288797697,1,1329055495022317570,,,,en,,false,1329033830288797697,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The good news on the vaccine front continues. https://t.co/wP4NiF7IW1,https://twitter.com/Its_MattHorner/status/1329055495022317570,Sat Nov 07 20:11:10 +0000 2015,4136593223,false,,30377,417,525,6,"Medina, OH",Matt Horner,Its_MattHorner,16193,,,false
,Mon Nov 09 13:11:45 +0000 2020,COVID19,,,7,1325788166742282242,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Great news about a potential vaccine. With the far right anti-vaxxers not wanting anything to do with it, there should be enough for us that do. I expect them to refuse it point blank #COVID19",https://twitter.com/matt_shoreditch/status/1325788166742282242,Mon Jan 17 23:21:34 +0000 2011,239577108,false,"The Arsenal, Sport, Travel, Food, Music & Theatre. Sydney, Athens, Beijing, London & Rio Olympics. Planning for #Paris2024 #2012Tweeps 🏳️‍🌈",12324,1298,570,56,"Shoreditch, London",Matt,matt_shoreditch,55323,,https://www.instagram.com/matt_shoreditch/,false
,Mon Nov 09 07:26:02 +0000 2020,,,https://www.indiatoday.in/coronavirus-outbreak/story/no-coronavirus-vaccine-for-common-people-till-2022-covid-won-t-vanish-says-aiims-director-randeep-guleria-1739013-2020-11-08,11,1325701164654944256,,,,en,,false,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/jyrGYOTu4t",https://twitter.com/amarprasadreddy/status/1325701164654944256,Fri Nov 01 05:29:38 +0000 2013,2167816332,false,"President of Youth Development & Sports Cell, #BJP TN |  Ex-Advisor to Union Minister of State for Health and Family Welfare, Govt. of India | Professor",28279,41480,1275,32,India,Amar Prasad Reddy,amarprasadreddy,36052,,,true
,Tue Nov 10 16:23:19 +0000 2020,vaccines,,,2,1326198763082412049,IvankaTrump,1326194828321943552,52544275,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@IvankaTrump Your dad also promised:

It will be disappear like a miracle. 
No one will mention COVID-19 after Nov. 3rd.
disinfectant/UV can kill it
Hydroxychloroquine can cure it

If your dad kept the above promises, there is no need to have COVID-19 #vaccines. 

Pls help your dad to keep it",https://twitter.com/LiuGang8964/status/1326198763082412049,Sun Nov 07 06:51:47 +0000 2010,212849570,false,列八九六四通缉令第三。曾发起北大民主沙龙。成立北京高自联。六四后被判监六年。头像是在89年被捕时的录像截屏。,150,69779,1313,343,美国,刘刚,LiuGang8964,35148,,http://jasmine-action.blogspot.com/,false
,Mon Nov 09 06:02:05 +0000 2020,,,https://twitter.com/AliVelshi/status/1325565660991197185,0,1325680035831836673,,,,en,,false,1325565660991197185,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Where is the vaccine that Trump promised us? https://t.co/EBkRZ7qh4S,https://twitter.com/sachiemae0123/status/1325680035831836673,Mon Jan 27 02:28:35 +0000 2020,1221620943253950465,false,I smile all the time 🐶,778,7,335,0,,sachiemae0123,sachiemae0123,808,,,false
,Mon Nov 09 18:36:03 +0000 2020,vaccine COVID19,,https://twitter.com/erlesen/status/1325823000315392001,0,1325869780415492096,,,,en,,false,1325823000315392001,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",= Testing millions people with a RNAvaccine in a like-phase IV for such an experimental* #vaccine Time has come for US citizens to agree being lab guinea pigs. Classical vaccines could have been wisely developed. Shorter time not evidenced. *(word used by Pfizer itself) #COVID19 https://t.co/qJdOPBDuy5,https://twitter.com/science_md/status/1325869780415492096,Sun Mar 15 18:53:57 +0000 2015,3092148107,false,"PhD, Chem. Sc. Lc. // Dr  Sc. //
Biomedical Sciences Lecturer

Please note my:

Twitter backup account @MarcDemillequa1 

MeWe account: science_md",15960,1868,208,15,Belgium,"Marc Demillequand, PhD, Chem Lc.",science_md,9022,,,false
,Mon Nov 09 18:01:07 +0000 2020,,,https://twitter.com/ReutersGraphics/status/1325779309043347457,0,1325860989716361217,,,,en,,false,1325779309043347457,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I do not think the people replying have read and understood the article. There's no way in hell I'm having that vaccine until proper due process has happened. Doesn't sound like much of that is happening. https://t.co/C0NiwhD7iW,https://twitter.com/Lemon_Kitten/status/1325860989716361217,Wed Jan 05 19:26:22 +0000 2011,234480247,false,I praise at the altar of the Master Troll 🦇,13214,271,666,2, She/Her,🦇🐈,Lemon_Kitten,22616,,,false
,Tue Nov 10 15:17:10 +0000 2020,COVID19,,https://twitter.com/SkyNews/status/1326159716553265154,0,1326182116208517120,,,,en,,false,1326159716553265154,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no vaccine for children it will be for adults only #COVID19 https://t.co/nRADuX1tTB,https://twitter.com/mattdoctorwho74/status/1326182116208517120,Tue Feb 13 11:13:20 +0000 2018,963370501023457283,false,"Classic comedy fan, doctor who fan,  port vale fc, 21st centuries terry collier",85154,296,234,1,galifrey ,Matt 💙,mattdoctorwho74,31457,,,false
,Mon Nov 09 06:38:48 +0000 2020,coronavirus vaccine,,https://paper.li/JacobTh85649736/1584426982?edition_id=36cedab0-2256-11eb-8190-0cc47a0d1605,0,1325689275707514880,,,,en,,false,,0,,,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>",The latest The Coronavirus AND CoVID Daily! https://t.co/gzOu5vgyId Thanks to @JeffWiegner @funtoretire #coronavirus #vaccine,https://twitter.com/JacobTh85649736/status/1325689275707514880,Fri Oct 25 08:15:46 +0000 2019,1187643614148595714,false,"This is Christina Jacob from UK, a business grad.
Loves to Travel and discover new Places :)
#Blogger #Teacher #Researcher 
#followforfollow",173,116,515,0,"UK, London",Christina Jacob,JacobTh85649736,3219,,,false
,Sat Dec 05 19:15:28 +0000 2020,COVID19,,https://www.axios.com/us-covid-coronavirus-vaccine-confidence-863fd9d8-f9d7-4907-beba-54216ccf8faf.html?utm_campaign=organic&utm_medium=socialshare&utm_source=twitter,0,1335301785108455426,,,,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Study: Americans increasingly say they would get vaccinated for #COVID19. By the numbers: 60% of Americans said in November they would ""definitely"" or ""probably"" get a vaccine, compared to just 51% in September, per Pew.  https://t.co/QIwCcuki1W",https://twitter.com/timethief/status/1335301785108455426,Mon May 19 20:25:15 +0000 2008,14837621,false,"Retired paralegal judicial clerk, librarian, artist, singer, critical thinker, pro-science, pro-choice, pro-T&R, anti-facist, anti-racist  ⚖🐕🐾 ☮️Ally 🪶 🌈 ⚧",151445,4764,4976,209,Snuneymuxw territory,🇨🇦 centre left progressive #cdnpoli,timethief,139774,,https://twitter.com/timethief/status/1463233608563314691,false
,Tue Nov 10 13:22:25 +0000 2020,,,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-latest-newscovid-vaccine-breakthrough-great-day/?WT.mc_id=tmg_share_tw,0,1326153238689820693,,,,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Great news! 👇
Coronavirus latest news: British public to be among first to receive Covid-19 vaccine, says Matt Hancock https://t.co/f7pAmERclM via @Telegraph",https://twitter.com/PaulReoch/status/1326153238689820693,Sun May 13 15:52:39 +0000 2012,579061862,false,Communications manager/Diehard Dundee fan/father/drummer/Conservative/Unionist,39518,554,1099,5,"Edinburgh, Scotland",Paul Reoch 🇬🇧 🏴󠁧󠁢󠁳󠁣󠁴󠁿,PaulReoch,57040,,,false
,Tue Nov 10 02:18:34 +0000 2020,,,https://twitter.com/ChannelNewsAsia/status/1325978879538835456,1,1325986177132818432,,,,en,,false,1325978879538835456,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Any vaccine suddenly being introduced, that too Chinese, is to be viewed with concern. Pfizer's timing is very suspect. When all the authoritative medical professionals told us that a vaccine is not going to be ready until next year, we assumed that to be true. Zero trust now. https://t.co/dp9zzloBFc",https://twitter.com/airplanetalk/status/1325986177132818432,Thu Sep 03 02:32:13 +0000 2009,71149118,false,"Aviator: 34 yrs flying pistons/turboprop/jets/Seaplane/Aerospace Biz CEO, Anipal to all animals & wildlife, co-founder Literati Singapore Book club, Sailing.",136672,1544,586,47,Singapore,Airplanetalk,airplanetalk,78117,,,false
,Mon Nov 09 12:00:39 +0000 2020,,,https://twitter.com/RalphRaynor1/status/1325768269236744192,39,1325770272385982464,,,,en,,false,1325768269236744192,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","A 90% effective vaccine...🥳🥳🥳🥳
This is wonderful news and let’s hope the Oxford vaccine is similar because we have more supplies available of that one. https://t.co/TXAf3bTh5d",https://twitter.com/JulieOwenMoylan/status/1325770272385982464,Tue Mar 08 13:35:07 +0000 2016,707197958333337600,false,Literature Miner. THAT GREEN-EYED GIRL @MichaelJBooks May 12 2022. Will write for cake... rep’d by @Nelle_Andrew at @RMLAgency Publicist @Livvii,209138,24669,847,115,,Julie Owen Moylan,JulieOwenMoylan,159463,,http://www.JulieOwenMoylan.com,false
,Mon Nov 09 14:53:41 +0000 2020,,,https://twitter.com/KatyJayne101/status/1325798039320137730,0,1325813816911925250,,,,en,,false,1325798039320137730,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I'm not taking it until it has been tried and tested for much longer. The flu jab isn't compulsory so why should this be. Yes, I agree we need a vaccine, but not one that has been rushed through and caused side effects in some testers https://t.co/5QNeE3RyIW",https://twitter.com/Calico_ribbon/status/1325813816911925250,Sat Feb 08 18:48:13 +0000 2014,2333918462,false,"Disgusted by all animal cruelty, the suffering in the world,the failure of leadership in the Tory government, and the terrible effects of Brexit and Covid.",110736,1546,2698,61,UK,Carol,Calico_ribbon,106171,,,false
,Wed Nov 18 10:53:01 +0000 2020,,,,0,1329014742019674113,,,,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","covid-19 vaccine = new type vaccine with mRNA = genetic material. RISK: autoimmunity response &amp; genetic modification. Effects may be disastrous &amp; take a while (years) to become evident. Yet the FDA will probably grant emergency authorization, even though it's the 1st of its kind.",https://twitter.com/heldere10/status/1329014742019674113,Fri Oct 30 13:37:35 +0000 2020,1322170721813094402,false,"of the anonymous, of the formerly silent majority. NOT one of the flock; awake thanks to lots of coffee",11079,39,45,0,,heldere,heldere10,6283,,,false
,Wed Nov 18 13:30:45 +0000 2020,,,https://twitter.com/AP/status/1329032914420584448?s=19,0,1329054437592231939,,,,en,,false,1329032914420584448,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/3FRZ5Mx31n

Vaccines are almost ready, and when you hear the names of the companies, everything will be clear to you. No thanks, I will never allow any vaccine into my body.🤬🤬",https://twitter.com/Disa801066582/status/1329054437592231939,Mon Apr 27 23:55:42 +0000 2020,1254922087422136320,false,,71257,563,306,0,,Disa,Disa801066582,13296,,,false
,Mon Nov 09 14:34:46 +0000 2020,,,https://www.abc.net.au/news/2020-11-10/pfizer-says-vaccine-data-suggests-may-be-90-per-cent-effective/12865626?utm_source=abc_news_web&utm_medium=content_shared&utm_content=twitter&utm_campaign=abc_news_web,0,1325809059434549248,,,,en,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pfizer says COVID-19 vaccine data suggests shots may be 90 per cent effective https://t.co/vZgcBCHlxb,https://twitter.com/jack_hawke/status/1325809059434549248,Wed Apr 22 09:58:29 +0000 2009,34233145,false,Digital producer for @abcnews in London,6353,488,662,14,London,Jack Hawke,jack_hawke,5381,,,false
,Tue Nov 10 19:40:30 +0000 2020,,,https://twitter.com/PrisonPlanet/status/1326240541869285376,0,1326248386811531265,,,,en,,false,1326240541869285376,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",No vaccine is the best vaccine ! https://t.co/B2iBSCgXey,https://twitter.com/SobotSenka/status/1326248386811531265,Wed Feb 12 04:27:42 +0000 2020,1227449101320585226,false,,2531,432,456,0,,senka,SobotSenka,4978,,,false
,Tue Nov 10 18:15:36 +0000 2020,,,,0,1326227022595706881,,,,en,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bitches are really out here leaving their K hole for 5 minutes just to talk about the covid19 vaccine like ""I won't be putting that poison in my body🙅‍♀️🙅‍♂️""",https://twitter.com/ilookfookincool/status/1326227022595706881,Fri Feb 27 18:57:10 +0000 2009,22173984,false,"Pfft, who needs therapy when you have Twitter?! 

I mean, still me.. but sure look, twitter is free.


They/She me rollin'.. they hatin'
🏳️‍🌈

🖤",6215,278,236,6,Dublin 🇮🇪,Cheryl,ilookfookincool,15285,,https://www.instagram.com/filth.glam.horror/,false
,Mon Nov 09 15:41:13 +0000 2020,,,https://twitter.com/DavidColetto/status/1325820299397435392,0,1325825782304927751,,,,en,,false,1325820299397435392,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I had been humming and hawing about whether I would wait and see how it turned out for others first but, with the announcement of a possible vaccine on the horizon, I've discovered that I'm going to be the first in line to get it. https://t.co/eUb0OfEbE7",https://twitter.com/GregStulen/status/1325825782304927751,Fri Aug 08 16:09:25 +0000 2014,2737324281,false,"Former Fed, Prov, and Muni Poli Staffer. Feminist. MPM Alumnus. Pretty committed to a breathable environment. Sharer of my own views. (he/him)",17173,407,1564,19,"Ottawa, Ontario",Greg Stulen,GregStulen,4119,,,false
